Inspection ID,License #,DBA Name,Facility Type,Risk,City,State,Results
2611935,2971471,siete lunas,restaurant,risk 1 (high),chicago,il,out of business
2304415,1742571,supreme bean pie,school,risk 1 (high),chicago,il,fail
2304523,2428020,popeye's chicken,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2304503,2379582,chicago marriott o'hare hotel,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602505,2671823,just salads illinois center llc,restaurant,risk 1 (high),chicago,il,pass
2602600,1270793,seven lounge,restaurant,risk 1 (high),chicago,il,no entry
2304615,59230,black beetle bar & grill,restaurant,risk 1 (high),chicago,il,pass
2604248,2851425,hansberry college prep,school,risk 1 (high),chicago,il,pass
2304696,57451,middle east grill,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2534422,2626483,bob's pizza,restaurant,risk 1 (high),chicago,il,pass
2604485,2890569,suffron,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2304724,2464263,big & little's restaurant,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602487,2977890,mariano's #8539,grocery store,risk 3 (low),chicago,il,pass
2602479,2939206,gold ladle thai cuisine,restaurant,risk 1 (high),chicago,il,pass
2534884,2808531,iyanze bronze,restaurant,risk 1 (high),chicago,il,fail
2304785,2600668,"lilys kwick stop 1, llc.",grocery store,risk 2 (medium),chicago,il,pass w/ conditions
2604692,1767058,ihop # 1202,restaurant,risk 1 (high),chicago,il,fail
2304909,2575236,bonci,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2305113,2362814,"taurus flavors, inc.",restaurant,risk 2 (medium),chicago,il,fail
2535116,2723429,burger king # 1338,restaurant,risk 2 (medium),chicago,il,fail
2602449,2978023,"creative thinkers llc all meal, prep",restaurant,risk 3 (low),chicago,il,pass
2311340,1879269,eddy' s food mart,grocery store,risk 2 (medium),chicago,il,pass w/ conditions
2605412,2368562,learning through play center llc,children's services facility,risk 1 (high),chicago,il,pass w/ conditions
2305182,2684875,retro fitness,restaurant,risk 2 (medium),chicago,il,fail
2602439,2966720,lake shore marketplace,grocery store,risk 3 (low),chicago,il,pass
2602441,1879,1350 lake shore dr. commissary,grocery store,risk 2 (medium),chicago,il,out of business
2311353,2683676,roosevelt university coffee shop,restaurant,risk 2 (medium),chicago,il,fail
2311540,1422721,tropi cuba,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2605672,2997251,i & j market inc.,grocery store,risk 2 (medium),chicago,il,pass
2537498,2215782,pathways to learning child care inc.,daycare above and under 2 years,risk 1 (high),chicago,il,pass
2537531,1492163,world fresh market,grocery store,risk 2 (medium),chicago,il,pass
2602419,2601001,soju bbq,restaurant,risk 1 (high),chicago,il,no entry
2605764,1948872,el cid tacos #2,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2311913,2517129,bull dog ale house,restaurant,risk 1 (high),chicago,il,fail
2602414,2405902,the cajun connoisseur llc,mobile food preparer,risk 2 (medium),chicago,il,pass
2602408,1915111,havana grill,restaurant,risk 1 (high),chicago,il,pass
2605773,2528077,shrimps fish and chicken/tony's philly steak,restaurant,risk 1 (high),chicago,il,pass
2602398,2796953,kid's ark daycare & learning center,children's services facility,risk 1 (high),chicago,il,pass
2602402,1275444,candlelight,restaurant,risk 1 (high),chicago,il,no entry
2602396,2835390,willies n' waffles,restaurant,risk 1 (high),chicago,il,out of business
2312486,2646922,dunkin donuts,restaurant,risk 2 (medium),chicago,il,fail
2602387,1840837,gather chicago,restaurant,risk 1 (high),chicago,il,no entry
2602386,2549768,chartwells,charter school,risk 1 (high),chicago,il,pass
2312758,2032648,hot woks cool sushi,restaurant,risk 1 (high),chicago,il,fail
2312839,2559862,golo gas,gas station/grocery,risk 1 (high),chicago,il,fail
2602380,31141,pilsen elementary,school,risk 1 (high),chicago,il,pass
2602658,2632161,circle chicago catering,catering,risk 1 (high),chicago,il,out of business
2606030,2676997,lawrene fish market,restaurant,risk 1 (high),chicago,il,fail
2602375,33440,primo pizza inc,restaurant,risk 1 (high),chicago,il,fail
2606137,2841390,"babas fish & chicken, inc",restaurant,risk 1 (high),chicago,il,pass
2607190,2993255,afghan house inc.,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602366,2856711,"flagship facility services, inc.",restaurant,risk 1 (high),chicago,il,out of business
2602362,2549769,chartwells,charter school,risk 1 (high),chicago,il,pass
2602364,2988261,hyde park hospitality llc,restaurant,risk 1 (high),chicago,il,pass
2315707,2575277,bill's bar & burger,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2538074,2589939,time out market,restaurant,risk 1 (high),chicago,il,fail
2607579,2677617,pho 888,restaurant,risk 1 (high),chicago,il,fail
2602351,46141,gage park (h/s),school,risk 1 (high),chicago,il,pass
2544265,1797801,friends sushi,restaurant,risk 1 (high),chicago,il,fail
2602345,2823049,chesa's bistro & bar,restaurant,risk 1 (high),chicago,il,no entry
2544302,1000572,jewel food store #3030,grocery store,risk 1 (high),chicago,il,fail
2607724,29966,almita super market,grocery store,risk 1 (high),chicago,il,pass
2345309,2074472,cubby bear lounge ltd,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2608638,83774,thai valley restaurant,restaurant,risk 1 (high),chicago,il,fail
2544504,2158449,union sub 1 inc.,restaurant,risk 2 (medium),chicago,il,fail
2602329,2988271,friistyle,restaurant,risk 1 (high),chicago,il,not ready
2345914,2694595,shraddha wine and spirit,grocery store,risk 3 (low),chicago,il,fail
2345935,1243941,bellwether meeting house & eatery,restaurant,risk 1 (high),chicago,il,fail
2602320,3846027,englewood stem h.s.,school,risk 1 (high),chicago,il,pass
2346149,2215652,pinks child care academy  ii,daycare combo 1586,risk 1 (high),chicago,il,fail
2544734,2818243,three brothers,grocery store,risk 1 (high),chicago,il,pass w/ conditions
2602306,2220707,j + l family learning daycare center,daycare above and under 2 years,risk 1 (high),chicago,il,pass
2352511,2590216,los altos,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2544770,2158449,union sub 1 inc.,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
2602291,2767039,mexicolombia,restaurant,risk 1 (high),chicago,il,out of business
2352740,2065455,las islas marias,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2352834,2142757,trino's pizzeria,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
2545171,1650,kingston mines,restaurant,risk 1 (high),chicago,il,pass
2545323,2026773,"martin's mini-market, corp",grocery store,risk 2 (medium),chicago,il,pass w/ conditions
2545256,2517829,smoke filled room,restaurant,risk 1 (high),chicago,il,pass
2352981,2703575,yimmies brunch,restaurant,risk 1 (high),chicago,il,pass
2353166,1647685,azucar bar & grill,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602267,6476,huck finn,restaurant,risk 1 (high),chicago,il,pass
2545418,2447190,symphony of south shore,long term care,risk 1 (high),chicago,il,fail
2545466,2288707,olive garden italian restaurant,restaurant,risk 1 (high),chicago,il,pass
2545373,2744641,fifty-one 50 fusion,restaurant,risk 1 (high),chicago,il,fail
2355462,2231638,asia buffet and grill,restaurant,risk 1 (high),chicago,il,pass
2545612,2469193,"wendy's properties, llc",restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602235,2971925,mariano's #8504,grocery store,risk 1 (high),chicago,il,pass
2602228,2555931,jimmy's best fish and chicken inc.,restaurant,risk 2 (medium),chicago,il,out of business
2602238,2977815,tavern on rush,restaurant,risk 1 (high),chicago,il,pass
2602233,2109775,subway,restaurant,risk 1 (high),chicago,il,pass
2602315,2313619,mariano's 8515,grocery store,risk 1 (high),chicago,il,out of business
2602220,1696544,chipotle mexican grill,restaurant,risk 1 (high),chicago,il,pass
2545710,25571,swift  elementary school,school,risk 1 (high),chicago,il,pass w/ conditions
2546003,2658892,platinum coffee inc/dunkin donut baskin robbins,restaurant,risk 2 (medium),chicago,il,fail
2546105,2684579,uncle joes jerk chicken,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2356441,2333110,nola cafe & bar,restaurant,risk 1 (high),chicago,il,fail
2546215,1964458,"taqueria el arco #3 el pollo feliz, inc.",restaurant,risk 1 (high),chicago,il,fail
2546265,2215545,diversey day care center & kindergarten,children's services facility,risk 1 (high),chicago,il,fail
2602205,2971913,mariano's #8534,grocery store,risk 3 (low),chicago,il,not ready
2602211,2971920,mariano's #8534,grocery store,risk 1 (high),chicago,il,not ready
2356550,2391797,rosded restaurant,restaurant,risk 1 (high),chicago,il,fail
2611328,3732,nottoli italian foods,grocery store,risk 1 (high),chicago,il,pass
2611339,2033045,the florentine,restaurant,risk 1 (high),chicago,il,fail
2611353,2703507,blackwood bbq,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2611307,2807976,alpana,restaurant,risk 1 (high),chicago,il,pass
2602192,2163665,el hefe,restaurant,risk 1 (high),chicago,il,no entry
2602191,2083849,hubbard inn,restaurant,risk 1 (high),chicago,il,no entry
2546640,2578766,victory italian,restaurant,risk 1 (high),chicago,il,fail
2602178,2527657,stem magnet academy,school,risk 1 (high),chicago,il,pass
2546976,40155,popeyes chicken/indian swaad,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2611384,2822753,sfera sicilian street food,restaurant,risk 1 (high),chicago,il,fail
2602167,2983613,uptown food,grocery store,risk 3 (low),chicago,il,pass
2611388,3007188,el mezcalito cantina & grill,restaurant,risk 1 (high),chicago,il,fail
2611488,2712942,lucy's,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2359445,2578687,the pasta bowl,restaurant,risk 1 (high),chicago,il,pass
2611535,2458563,eggs inc. cafe,restaurant,risk 1 (high),chicago,il,pass
537692,2102938,tastyland fish and chicken,restaurant,risk 2 (medium),chicago,il,pass
567423,1548267,the fairmont chicago/millenium room,restaurant,risk 1 (high),chicago,il,pass
2602146,2971928,dardashe inc.,grocery store,risk 1 (high),chicago,il,out of business
2611074,1470,villa palermo inc,restaurant,risk 1 (high),chicago,il,fail
2611932,1362,montessori of englewood,school,risk 1 (high),chicago,il,fail
2611786,2027332,sky lake chinese kitchen,restaurant,risk 1 (high),chicago,il,pass
2611755,25071,ray,school,risk 1 (high),chicago,il,pass
2611924,2886576,chicago bodyshop,juice bar,risk 2 (medium),chicago,il,pass w/ conditions
2611815,1470,villa palermo inc,restaurant,risk 1 (high),chicago,il,pass
2611960,2528409,subway,restaurant,risk 1 (high),chicago,il,fail
2611708,2693967,chuck's pizza,restaurant,risk 1 (high),chicago,il,no entry
2602125,8600,waldo cooney's pizza,restaurant,risk 1 (high),chicago,il,pass
2611887,2137144,java n mug,restaurant,risk 2 (medium),chicago,il,pass w/ conditions
2611777,1932383,subway,restaurant,risk 1 (high),chicago,il,pass
2611914,2887069,subway 33077,restaurant,risk 1 (high),chicago,il,pass
2611814,2069782,taco nietos,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2611844,31949,woman's athletic club of chicago,restaurant,risk 1 (high),chicago,il,fail
2602114,30101,salazar bilingual ed. ctr,school,risk 1 (high),chicago,il,pass
2602118,2289949,bon manger catering and events,catering,risk 1 (high),chicago,il,no entry
2611889,2906699,sunny's bar b que,restaurant,risk 1 (high),chicago,il,pass
2611721,2641388,see thru chinese kitchen,restaurant,risk 1 (high),chicago,il,pass
2611900,53061,neal f. simeon high school,school,risk 1 (high),chicago,il,fail
2611876,2496690,jennivee's bakery,restaurant,risk 1 (high),chicago,il,out of business
2602106,23911,hurley school,school,risk 1 (high),chicago,il,pass
2611762,2886652,m & h food & deli,grocery store,risk 1 (high),chicago,il,pass
1114231,1979987,au bon pain,restaurant,risk 1 (high),chicago,il,pass
2608962,2463556,mixteco,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2610217,1892176,potbelly sandwich works,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2611045,2437491,bien me sabe venezuelan cafe & restaurant,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2602077,2807663,windy city smoked meats,restaurant,risk 1 (high),chicago,il,pass
2602084,1981657,immaculate conception school,school,risk 1 (high),chicago,il,pass
1106247,2026941,apart pizza company chicago,restaurant,risk 2 (medium),chicago,il,fail
1214446,47061,senn high school,school,risk 1 (high),chicago,il,pass
2602071,2988082,bear naked social,restaurant,risk 1 (high),chicago,il,fail
2602058,19524,la casa de samuel rest.,restaurant,risk 1 (high),chicago,il,pass
2602060,2405945,"wendy's properties, llc",restaurant,risk 1 (high),chicago,il,pass
2602057,1803230,bq afroroot cuisine,restaurant,risk 1 (high),chicago,il,fail
2602039,2868622,zeitlin's delicatessen,shared kitchen user (long term),risk 1 (high),chicago,il,pass
2602041,2443251,the gray,restaurant,risk 1 (high),chicago,il,pass
2611753,2224916,chinese community center,golden diner,risk 1 (high),chicago,il,fail
2602031,2988257,gold ladle thai cuisine,restaurant,risk 1 (high),chicago,il,fail
2602021,25111,peter a reinberg elementary,school,risk 1 (high),chicago,il,pass
2602027,2939206,gold ladle thai cuisine,restaurant,risk 1 (high),chicago,il,fail
2603491,2984033,playa bowls bucktown,restaurant,risk 2 (medium),chicago,il,not ready
2611855,3010928,wok dong,restaurant,risk 1 (high),chicago,il,not ready
2611834,2321636,calmeca academy of fine arts and dual language,school,risk 1 (high),chicago,il,pass
2611863,2542789,luganos pizza,restaurant,risk 2 (medium),chicago,il,pass
2602005,2924452,recipe for change,restaurant,risk 1 (high),chicago,il,pass
2601999,1698525,family dollar #6514,grocery store,risk 3 (low),chicago,il,pass
2602082,2240045,pete's pizzeria,restaurant,risk 1 (high),chicago,il,no entry
2611904,2812776,s & s shop 4 less,grocery store,risk 3 (low),chicago,il,no entry
2601994,2988242,burger king,restaurant,risk 3 (low),chicago,il,not ready
2611925,2225478,walsh elementary,school,risk 1 (high),chicago,il,pass
2611915,1878464,plato learning center,school,risk 1 (high),chicago,il,pass
2601971,2851497,noble street college prep,school,risk 1 (high),chicago,il,pass
2611936,2589092,the black fire brigade org.,not-for-profit club,risk 2 (medium),chicago,il,no entry
2601962,2277942,mi ranchito,restaurant,risk 1 (high),chicago,il,pass
2366170,2717653,kale my name,restaurant,risk 1 (high),chicago,il,pass
2601959,0,mcdonald's,restaurant,risk 2 (medium),chicago,il,pass
2601960,29081,franklin magnet,school,risk 1 (high),chicago,il,pass
2366193,2432752,g & m food mart,grocery store,risk 3 (low),chicago,il,fail
2601950,2136905,e-wood pantry,grocery store,risk 2 (medium),chicago,il,out of business
2601951,2555774,popeye's #812,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2601942,1219,moody's restaurant inc,restaurant,risk 1 (high),chicago,il,fail
2366270,2578249,popeye's,restaurant,risk 1 (high),chicago,il,pass
2366236,2109208,nutri-saludable,restaurant,risk 2 (medium),chicago,il,fail
2366297,1765716,simply it,restaurant,risk 1 (high),chicago,il,fail
2601931,2501376,freezing point,restaurant,risk 2 (medium),chicago,il,out of business
2601937,1077,monk's pub,restaurant,risk 1 (high),chicago,il,fail
2547164,2488196,noonokabab,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2463797,2152231,serena  restaurant,restaurant,risk 1 (high),chicago,il,pass
2611986,3010517,brix catering & events,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2464043,1991820,red snapper fish chicken & pizza,restaurant,risk 1 (high),chicago,il,pass
2611988,2665377,subway,restaurant,risk 1 (high),chicago,il,fail
2601917,2807945,tropicuba cafe,restaurant,risk 1 (high),chicago,il,pass
2472247,2293797,jewel food store #2502,grocery store,risk 1 (high),chicago,il,pass w/ conditions
2611991,2890688,mcdonald's,restaurant,risk 2 (medium),chicago,il,pass
2601913,2307748,mariano's #8527 ukranian village,grocery store,risk 1 (high),chicago,il,pass
2611989,2671718,mr. captain hook fish and chicken and grill,restaurant,risk 2 (medium),chicago,il,pass
2611990,2677173,la mexicana grill llc,restaurant,risk 1 (high),chicago,il,pass
2472444,1442912,sandy's bakery & deli inc,bakery,risk 1 (high),chicago,il,fail
2549242,2830673,supermercado,grocery store,risk 1 (high),chicago,il,fail
2611992,3006693,"mr. b's caribbean grill, inc.",restaurant,risk 1 (high),chicago,il,fail
2611994,2589611,olive mediterranean grill,restaurant,risk 1 (high),chicago,il,pass
2549296,1990912,original alps,restaurant,risk 1 (high),chicago,il,fail
2601899,2988204,vault and vine,restaurant,risk 3 (low),chicago,il,pass
1114247,1593096,argo tea,restaurant,risk 2 (medium),chicago,il,pass
2549315,2709474,kasama,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2484357,2216053,"kiddieland educational center of excellence, inc.",children's services facility,risk 1 (high),chicago,il,pass
2601885,2977664,c'est si bon,shared kitchen user (long term),risk 3 (low),chicago,il,pass
2484433,24686,dunkin donuts,restaurant,risk 2 (medium),chicago,il,pass
2484454,2771190,naples pizza,restaurant,risk 1 (high),chicago,il,pass w/ conditions
1227681,1494240,mi mexico grocery,grocery store,risk 1 (high),chicago,il,pass
1516573,1494240,mi mexico grocery,grocery store,risk 1 (high),chicago,il,pass
1970866,1494240,mi mexico grocery,grocery store,risk 1 (high),chicago,il,pass
2064315,1494240,mi mexico grocery,grocery store,risk 1 (high),chicago,il,pass
2600868,35522,vaughan's pub,restaurant,risk 1 (high),chicago,il,pass
2600867,1069215,xsport fitness,restaurant,risk 2 (medium),chicago,il,out of business
2159268,2589065,cremeria la ordena #1 llc,restaurant,risk 1 (high),chicago,il,pass
2596208,2967569,bryn mawr breakfast club llc,restaurant,risk 3 (low),chicago,il,pass
2484660,1800376,lalich delicatessen,grocery store,risk 1 (high),chicago,il,pass
2600861,1742352,"belmont tap, inc",restaurant,risk 1 (high),chicago,il,pass
2600857,2684258,dona tola,restaurant,risk 1 (high),chicago,il,no entry
2610546,53945,fado irish pub,restaurant,risk 1 (high),chicago,il,pass
2611772,2215551,st vincent de paul center,daycare above and under 2 years,risk 1 (high),chicago,il,fail
2549574,2583492,rosie's sidekick,restaurant,risk 1 (high),chicago,il,fail
2611774,3010783,birdman ramen,restaurant,risk 1 (high),chicago,il,fail
577473,1494240,mi mexico grocery,grocery store,risk 1 (high),chicago,il,pass
2611919,37913,g n p h #nine inc,restaurant,risk 1 (high),chicago,il,pass
2610488,1226532,a just harvest,restaurant,risk 1 (high),chicago,il,pass
2600835,2458229,shell,grocery store,risk 2 (medium),chicago,il,out of business
2600836,30146,"geo.  nottoli & son, inc.",grocery store,risk 1 (high),chicago,il,pass
2611957,2637274,l cafecito jumping bean,restaurant,risk 2 (medium),chicago,il,fail
2611213,1042664,lowcountry,restaurant,risk 1 (high),chicago,il,no entry
2611537,2827179,pho le 777,restaurant,risk 1 (high),chicago,il,fail
2611893,3010868,ooh catering & events,catering,risk 1 (high),chicago,il,pass
2492379,2704236,checkers/rally's,restaurant,risk 1 (high),chicago,il,pass
2611758,25181,ruggles,school,risk 1 (high),chicago,il,pass
2611759,25061,ravenswood,school,risk 1 (high),chicago,il,pass
2611643,2966087,eight treasures inc.,restaurant,risk 1 (high),chicago,il,pass
2611711,2912376,chikis,restaurant,risk 1 (high),chicago,il,pass
2611874,1574084,al-amin grocery,grocery store,risk 2 (medium),chicago,il,fail
2611973,2867336,jimmy johns,restaurant,risk 1 (high),chicago,il,fail
2611894,8042,patio restaurant,restaurant,risk 1 (high),chicago,il,no entry
2611790,2621319,la amistad inc.,restaurant,risk 1 (high),chicago,il,fail
2611950,2895606,el charro,restaurant,risk 1 (high),chicago,il,fail
2611901,12502,damenzo's inc,restaurant,risk 1 (high),chicago,il,fail
2600792,2417836,giordano's on jackson,restaurant,risk 1 (high),chicago,il,pass
2611959,2570340,wingstop restaurant,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2610706,22811,jordan elementary school,school,risk 1 (high),chicago,il,pass
2611929,2895973,indian clay pot,restaurant,risk 1 (high),chicago,il,fail
2611226,31082,gale community academy annex,school,risk 1 (high),chicago,il,pass
2611899,2153034,kfc,restaurant,risk 1 (high),chicago,il,pass
2600784,2523663,the liquor box,restaurant,risk 1 (high),chicago,il,no entry
2600787,0,joe's barbeq and fish #1,restaurant,risk 1 (high),chicago,il,fail
2492769,22171,newton bateman elementary school,school,risk 1 (high),chicago,il,pass
2611781,2263755,strings,restaurant,risk 1 (high),chicago,il,pass
2611836,2840404,subway,restaurant,risk 1 (high),chicago,il,pass
2611921,32021,lionel hampton elementary,school,risk 1 (high),chicago,il,fail
2611726,2830738,nia drink & dessert,bakery,risk 1 (high),chicago,il,fail
2611970,1649568,"hound dog, burger & teriyaki  restaurant",restaurant,risk 1 (high),chicago,il,out of business
2611906,2216860,molade' child development center,children's services facility,risk 1 (high),chicago,il,pass w/ conditions
2611822,1948599,fish corner,grocery store,risk 2 (medium),chicago,il,fail
2611978,43518,el milagro,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2611526,2822896,lea french street food,restaurant,risk 1 (high),chicago,il,pass
2611885,2565050,subway,restaurant,risk 1 (high),chicago,il,fail
2611934,2564809,idof taylor inc,restaurant,risk 1 (high),chicago,il,pass
2552279,2647852,portillo's hot dogs,restaurant,risk 1 (high),chicago,il,pass
2600763,2983986,etta,restaurant,risk 3 (low),chicago,il,pass
2611977,2423441,enjoyacorn,restaurant,risk 2 (medium),chicago,il,pass
2611636,2938847,little feet big steps learning center,children's services facility,risk 1 (high),chicago,il,pass
2611850,4067403,the field school,school,risk 1 (high),chicago,il,pass
2611928,2961352,taco bell cantina,restaurant,risk 1 (high),chicago,il,fail
2497521,1594211,jubilee juice and grill,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2610767,21275,hernandez enterprises inc,restaurant,risk 1 (high),chicago,il,pass w/ conditions
2611821,3007292,el pollo cris cris cragin,restaurant,risk 1 (high),chicago,il,pass
2611824,2575422,kudos pizza,restaurant,risk 1 (high),chicago,il,pass
2611861,1192905,jewel food store #3344,grocery store,risk 1 (high),chicago,il,pass w/ conditions
2611680,2962355,cluck'n wings,restaurant,risk 1 (high),chicago,il,pass
2611750,47091,chicago agricultural  (h/s),school,risk 1 (high),chicago,il,fail
2611857,2982863,cafe cremerie,restaurant,risk 2 (medium),chicago,il,pass
